x,E,N,z
18.22450773,255009.5605,4208454.113,3784.665771
18.25210947,255009.533,4208454.11,3784.656982
18.27971121,255009.5055,4208454.107,3784.647217
18.30731295,255009.4781,4208454.104,3784.63916
18.33491469,255009.4506,4208454.102,3784.633057
18.36251643,255009.4231,4208454.099,3784.626221
18.39011817,255009.3957,4208454.096,3784.620361
18.41771991,255009.3682,4208454.093,3784.615234
18.44532165,255009.3408,4208454.091,3784.611572
18.47292338,255009.3133,4208454.088,3784.605957
18.50052512,255009.2858,4208454.085,3784.599365
18.52812686,255009.2584,4208454.082,3784.593262
18.5557286,255009.2309,4208454.08,3784.587402
18.58333034,255009.2034,4208454.077,3784.580811
18.61093208,255009.176,4208454.074,3784.573975
18.63853382,255009.1485,4208454.071,3784.567627
18.66613556,255009.121,4208454.069,3784.560791
18.6937373,255009.0936,4208454.066,3784.554688
18.72133904,255009.0661,4208454.063,3784.550293
18.74894078,255009.0386,4208454.06,3784.543701
18.77654251,255009.0112,4208454.058,3784.539063
18.80414425,255008.9837,4208454.055,3784.533936
18.83174599,255008.9562,4208454.052,3784.528564
18.85934773,255008.9288,4208454.05,3784.522461
18.88694947,255008.9013,4208454.047,3784.514893
18.91455121,255008.8738,4208454.044,3784.507568
18.94215295,255008.8464,4208454.041,3784.497803
18.96975469,255008.8189,4208454.039,3784.487793
18.99735643,255008.7915,4208454.036,3784.478027
19.02495817,255008.764,4208454.033,3784.467041
19.05255991,255008.7365,4208454.03,3784.456055
19.08016165,255008.7091,4208454.028,3784.445068
19.10776338,255008.6816,4208454.025,3784.436279
19.13536512,255008.6541,4208454.022,3784.427246
19.16296686,255008.6267,4208454.019,3784.419922
19.1905686,255008.5992,4208454.017,3784.412598
19.21817034,255008.5717,4208454.014,3784.406006
19.24577208,255008.5443,4208454.011,3784.399658
19.27337382,255008.5168,4208454.008,3784.392334
19.30097556,255008.4893,4208454.006,3784.386963
19.3285773,255008.4619,4208454.003,3784.381104
19.35617904,255008.4344,4208454,3784.375
19.38378078,255008.4069,4208453.997,3784.369385
19.41138252,255008.3795,4208453.995,3784.36377
19.43898425,255008.352,4208453.992,3784.358154
19.46658599,255008.3246,4208453.989,3784.352539
19.49418773,255008.2971,4208453.986,3784.348877
19.52178947,255008.2696,4208453.984,3784.344238
19.54939121,255008.2422,4208453.981,3784.339844
19.57699295,255008.2147,4208453.978,3784.335938
19.60459469,255008.1872,4208453.975,3784.333496
19.63219643,255008.1598,4208453.973,3784.331055
19.65979817,255008.1323,4208453.97,3784.329346
19.68739991,255008.1048,4208453.967,3784.327637
19.71500165,255008.0774,4208453.964,3784.326172
19.74260338,255008.0499,4208453.962,3784.324219
19.77020512,255008.0224,4208453.959,3784.32251
19.79780686,255007.995,4208453.956,3784.321289
19.8254086,255007.9675,4208453.953,3784.317871
19.85301034,255007.94,4208453.951,3784.316406
19.88061208,255007.9126,4208453.948,3784.314697
19.90821382,255007.8851,4208453.945,3784.313232
19.93581556,255007.8577,4208453.942,3784.311768
19.9634173,255007.8302,4208453.94,3784.310059
19.99101904,255007.8027,4208453.937,3784.308105
20.01862078,255007.7753,4208453.934,3784.306396
20.04622252,255007.7478,4208453.931,3784.304443
20.07382425,255007.7203,4208453.929,3784.302734
20.10142599,255007.6929,4208453.926,3784.29834
20.12902773,255007.6654,4208453.923,3784.296387
20.15662947,255007.6379,4208453.92,3784.294434
20.18423121,255007.6105,4208453.918,3784.291992
20.21183295,255007.583,4208453.915,3784.290039
20.23943469,255007.5555,4208453.912,3784.288086
20.26703643,255007.5281,4208453.909,3784.287354
20.29463817,255007.5006,4208453.907,3784.286865
20.32223991,255007.4731,4208453.904,3784.286377
20.34984165,255007.4457,4208453.901,3784.286133
20.37744339,255007.4182,4208453.898,3784.2854
20.40504512,255007.3908,4208453.896,3784.2854
20.43264686,255007.3633,4208453.893,3784.2854
20.4602486,255007.3358,4208453.89,3784.285645
20.48785034,255007.3084,4208453.887,3784.285645
20.51545208,255007.2809,4208453.885,3784.286133
20.54305382,255007.2534,4208453.882,3784.286133
20.57065556,255007.226,4208453.879,3784.286621
20.5982573,255007.1985,4208453.876,3784.287354
20.62585904,255007.171,4208453.874,3784.287842
20.65346078,255007.1436,4208453.871,3784.289551
20.68106252,255007.1161,4208453.868,3784.290771
20.70866425,255007.0886,4208453.865,3784.291992
20.73626599,255007.0612,4208453.863,3784.294922
20.76386773,255007.0337,4208453.86,3784.297852
20.79146947,255007.0062,4208453.857,3784.300537
20.81907121,255006.9788,4208453.855,3784.303223
20.84648195,255006.9514,4208453.853,3784.306396
20.87389269,255006.924,4208453.852,3784.30957
20.90130343,255006.8966,4208453.851,3784.311768
20.92871417,255006.8693,4208453.85,3784.314697
20.9561249,255006.8419,4208453.848,3784.316406
20.98353564,255006.8145,4208453.847,3784.319092
21.01094638,255006.7871,4208453.846,3784.325439
21.03835712,255006.7597,4208453.845,3784.327148
21.06576786,255006.7323,4208453.843,3784.328857
21.0931786,255006.705,4208453.842,3784.32959
21.12058934,255006.6776,4208453.841,3784.330566
21.14800007,255006.6502,4208453.84,3784.331787
21.17541081,255006.6228,4208453.838,3784.332764
21.20282155,255006.5954,4208453.837,3784.333252
21.23023229,255006.568,4208453.836,3784.333496
21.25764303,255006.5407,4208453.835,3784.333496
21.28505377,255006.5133,4208453.833,3784.33374
21.31246451,255006.4859,4208453.832,3784.33374
21.33987525,255006.4585,4208453.831,3784.333496
21.36728598,255006.4311,4208453.83,3784.333496
21.39469672,255006.4037,4208453.828,3784.333008
21.42210746,255006.3764,4208453.827,3784.332764
21.4495182,255006.349,4208453.826,3784.332275
21.47692894,255006.3216,4208453.825,3784.332275
21.50433968,255006.2942,4208453.823,3784.332031
21.53175042,255006.2668,4208453.822,3784.331055
21.55916115,255006.2395,4208453.821,3784.329834
21.58657189,255006.2121,4208453.82,3784.32959
21.61398263,255006.1847,4208453.818,3784.333252
21.64139337,255006.1573,4208453.817,3784.332764
21.66880411,255006.1299,4208453.816,3784.332764
21.69621485,255006.1025,4208453.815,3784.33252
21.72362559,255006.0752,4208453.813,3784.332275
21.75103632,255006.0478,4208453.812,3784.332275
21.77844706,255006.0204,4208453.811,3784.332031
21.8058578,255005.993,4208453.81,3784.332031
21.83326854,255005.9656,4208453.808,3784.332031
21.86067928,255005.9382,4208453.807,3784.332031
21.88809002,255005.9109,4208453.806,3784.332275
21.91550076,255005.8835,4208453.805,3784.33252
21.94291149,255005.8561,4208453.803,3784.332764
21.97032223,255005.8287,4208453.802,3784.333008
21.99773297,255005.8013,4208453.801,3784.333496
22.02514371,255005.774,4208453.8,3784.335205
22.05255445,255005.7466,4208453.799,3784.336182
22.07996519,255005.7192,4208453.797,3784.337158
22.10737593,255005.6918,4208453.796,3784.337646
22.13478667,255005.6644,4208453.795,3784.338623
22.1621974,255005.637,4208453.794,3784.340576
22.18960814,255005.6097,4208453.792,3784.341309
22.21701888,255005.5823,4208453.791,3784.3479
22.24442962,255005.5549,4208453.79,3784.349365
22.27184036,255005.5275,4208453.789,3784.351318
22.2992511,255005.5001,4208453.787,3784.352783
22.32666184,255005.4727,4208453.786,3784.354248
22.35407257,255005.4454,4208453.785,3784.355225
22.38148331,255005.418,4208453.784,3784.356689
22.40889405,255005.3906,4208453.782,3784.358887
22.43630479,255005.3632,4208453.781,3784.359619
22.46371553,255005.3358,4208453.78,3784.360352
22.49112627,255005.3085,4208453.779,3784.361572
22.51853701,255005.2811,4208453.777,3784.361816
22.54594774,255005.2537,4208453.776,3784.362549
22.57335848,255005.2263,4208453.775,3784.362793
22.60076922,255005.1989,4208453.774,3784.362793
22.62817996,255005.1715,4208453.772,3784.362549
22.6555907,255005.1442,4208453.771,3784.362305
22.68300144,255005.1168,4208453.77,3784.361816
22.71041218,255005.0894,4208453.769,3784.361816
22.73782292,255005.062,4208453.767,3784.361572
22.76523365,255005.0346,4208453.766,3784.361084
22.79264439,255005.0072,4208453.765,3784.360352
22.82005513,255004.9799,4208453.764,3784.368164
22.84746587,255004.9525,4208453.762,3784.36792
22.87487661,255004.9251,4208453.761,3784.366699
22.90228735,255004.8977,4208453.76,3784.365479
22.92969809,255004.8703,4208453.759,3784.363525
22.95710882,255004.8429,4208453.757,3784.362061
22.98451956,255004.8156,4208453.756,3784.360352
23.0119303,255004.7882,4208453.755,3784.358887
23.03934104,255004.7608,4208453.754,3784.35791
23.06675178,255004.7334,4208453.752,3784.355713
23.09416252,255004.706,4208453.751,3784.354248
23.12157326,255004.6787,4208453.75,3784.352539
23.14898399,255004.6513,4208453.749,3784.350098
23.17639473,255004.6239,4208453.747,3784.348877
23.20380547,255004.5965,4208453.746,3784.346924
23.23121621,255004.5691,4208453.745,3784.345459
23.25862695,255004.5417,4208453.744,3784.343262
23.28603769,255004.5144,4208453.742,3784.341064
23.31344843,255004.487,4208453.741,3784.3396
23.34085916,255004.4596,4208453.74,3784.338379
23.3682699,255004.4322,4208453.739,3784.337158
23.39568064,255004.4048,4208453.738,3784.334717
23.42309138,255004.3774,4208453.736,3784.340332
23.45050212,255004.3501,4208453.735,3784.339111
23.47791286,255004.3227,4208453.734,3784.337402
23.5053236,255004.2953,4208453.733,3784.335205
23.53273434,255004.2679,4208453.731,3784.333252
23.56014507,255004.2405,4208453.73,3784.332275
23.58755581,255004.2132,4208453.729,3784.331299
23.61496655,255004.1858,4208453.728,3784.32959
23.64237729,255004.1584,4208453.726,3784.327637
23.66978803,255004.131,4208453.725,3784.32666
23.69719877,255004.1036,4208453.724,3784.325439
23.72460951,255004.0762,4208453.723,3784.324707
23.75202024,255004.0489,4208453.721,3784.324219
23.77943098,255004.0215,4208453.72,3784.323242
23.80684172,255003.9941,4208453.719,3784.321289
23.83425246,255003.9667,4208453.718,3784.320801
23.8616632,255003.9393,4208453.716,3784.320557
23.88907394,255003.9119,4208453.715,3784.320313
23.91648468,255003.8846,4208453.714,3784.320068
23.94389541,255003.8572,4208453.713,3784.320068
23.97130615,255003.8298,4208453.711,3784.320068
23.99871689,255003.8024,4208453.71,3784.320068
24.02612763,255003.775,4208453.709,3784.328613
24.05353837,255003.7477,4208453.708,3784.328613
24.08094911,255003.7203,4208453.706,3784.329346
24.10835985,255003.6929,4208453.705,3784.329346
24.13577059,255003.6655,4208453.704,3784.329346
24.16318132,255003.6381,4208453.703,3784.329346
24.19059206,255003.6107,4208453.701,3784.328613
24.2180028,255003.5834,4208453.7,3784.328125
24.24541354,255003.556,4208453.699,3784.327637
24.27282428,255003.5286,4208453.698,3784.326904
24.30023502,255003.5012,4208453.696,3784.324463
24.32764576,255003.4738,4208453.695,3784.322754
24.35505649,255003.4464,4208453.694,3784.320801
24.38246723,255003.4191,4208453.693,3784.31958
24.40987797,255003.3917,4208453.691,3784.318115
24.43728871,255003.3643,4208453.69,3784.314941
24.46469945,255003.3369,4208453.689,3784.311768
24.49211019,255003.3095,4208453.688,3784.310547
24.51952093,255003.2821,4208453.686,3784.306396
24.54693166,255003.2548,4208453.685,3784.303223
24.5743424,255003.2274,4208453.684,3784.300537
24.60175314,255003.2,4208453.683,3784.296143
24.62916388,255003.1726,4208453.682,3784.300293
24.65657462,255003.1452,4208453.68,3784.29541
24.68398536,255003.1179,4208453.679,3784.29126
24.7113961,255003.0905,4208453.678,3784.28833
24.73880683,255003.0631,4208453.677,3784.286377
24.76621757,255003.0357,4208453.675,3784.284912
24.79362831,255003.0083,4208453.674,3784.283447
24.82103905,255002.9809,4208453.673,3784.282471
24.84844979,255002.9536,4208453.672,3784.282471
24.87586053,255002.9262,4208453.67,3784.282227
24.90327127,255002.8988,4208453.669,3784.282227
24.93068201,255002.8714,4208453.668,3784.282471
24.95809274,255002.844,4208453.667,3784.282471
24.98550348,255002.8166,4208453.665,3784.283691
25.01291422,255002.7893,4208453.664,3784.284912
25.04032496,255002.7619,4208453.663,3784.286377
25.0677357,255002.7345,4208453.662,3784.286865
25.09514644,255002.7071,4208453.66,3784.28833
25.12255718,255002.6797,4208453.659,3784.290771
25.14996791,255002.6524,4208453.658,3784.293701
25.17737865,255002.625,4208453.657,3784.296631
25.20478939,255002.5976,4208453.655,3784.299805
25.23220013,255002.5702,4208453.654,3784.307129
25.25961087,255002.5428,4208453.653,3784.309326
25.28702161,255002.5154,4208453.652,3784.312744
25.31443235,255002.4881,4208453.65,3784.316162
25.34184308,255002.4607,4208453.649,3784.320068
25.36925382,255002.4333,4208453.648,3784.324463
25.39666456,255002.4059,4208453.647,3784.329102
25.4240753,255002.3785,4208453.645,3784.335205
25.45148604,255002.3511,4208453.644,3784.341309
25.47889678,255002.3238,4208453.643,3784.348145
25.50630752,255002.2964,4208453.642,3784.354736
25.53371825,255002.269,4208453.64,3784.361816
25.56112899,255002.2416,4208453.639,3784.36792
25.58853973,255002.2142,4208453.638,3784.375488
25.61595047,255002.1868,4208453.637,3784.381592
25.64336121,255002.1595,4208453.635,3784.387451
25.67077195,255002.1321,4208453.634,3784.393066
25.69818269,255002.1047,4208453.633,3784.398438
25.72559343,255002.0773,4208453.632,3784.403076
25.75300416,255002.0499,4208453.63,3784.407471
25.7804149,255002.0226,4208453.629,3784.411865
25.80782564,255001.9952,4208453.628,3784.415771
25.83523638,255001.9678,4208453.627,3784.421631
25.86264712,255001.9404,4208453.625,3784.425293
25.89005786,255001.913,4208453.624,3784.427979
25.9174686,255001.8856,4208453.623,3784.429688
25.94487933,255001.8583,4208453.622,3784.43042
25.97229007,255001.8309,4208453.621,3784.431396
25.99970081,255001.8035,4208453.619,3784.431396
26.02711155,255001.7761,4208453.618,3784.431396
26.05452229,255001.7487,4208453.617,3784.431396
26.08193303,255001.7213,4208453.616,3784.431152
26.10934377,255001.694,4208453.614,3784.430908
26.1367545,255001.6666,4208453.613,3784.429932
26.16416524,255001.6392,4208453.612,3784.427979
26.19157598,255001.6118,4208453.611,3784.424561
26.21898672,255001.5844,4208453.609,3784.419434
26.24639746,255001.5571,4208453.608,3784.415039
26.2738082,255001.5297,4208453.607,3784.408691
26.30121894,255001.5023,4208453.606,3784.400635
26.32862968,255001.4749,4208453.604,3784.39209
26.35604041,255001.4475,4208453.603,3784.383301
26.38345115,255001.4201,4208453.602,3784.374268
26.41086189,255001.3928,4208453.601,3784.364746
26.43827263,255001.3654,4208453.599,3784.360352
26.46568337,255001.338,4208453.598,3784.352295
26.49309411,255001.3106,4208453.597,3784.342773
26.52050485,255001.2832,4208453.596,3784.332764
26.54791558,255001.2558,4208453.594,3784.324219
26.57532632,255001.2285,4208453.593,3784.31665
26.60273706,255001.2011,4208453.592,3784.308105
26.6301478,255001.1737,4208453.591,3784.303223
26.65755854,255001.1463,4208453.589,3784.296143
26.68496928,255001.1189,4208453.588,3784.291504
26.71238002,255001.0916,4208453.587,3784.287598
26.73979075,255001.0642,4208453.586,3784.283203
26.76720149,255001.0368,4208453.584,3784.279053
26.79461223,255001.0094,4208453.583,3784.274414
26.82202297,255000.982,4208453.582,3784.270996
26.84943371,255000.9546,4208453.581,3784.269775
26.87684445,255000.9273,4208453.579,3784.265381
26.90425519,255000.8999,4208453.578,3784.262939
26.93166592,255000.8725,4208453.577,3784.259033
26.95907666,255000.8451,4208453.576,3784.257324
26.9864874,255000.8177,4208453.574,3784.254883
27.01389814,255000.7903,4208453.573,3784.251221
27.04130888,255000.763,4208453.572,3784.259033
27.06871962,255000.7356,4208453.571,3784.258545
27.09613036,255000.7082,4208453.569,3784.256836
27.1235411,255000.6808,4208453.568,3784.254883
27.15095183,255000.6534,4208453.567,3784.251465
27.17836257,255000.626,4208453.566,3784.249756
27.20577331,255000.5987,4208453.565,3784.246826
27.23318405,255000.5713,4208453.563,3784.244873
27.26059479,255000.5439,4208453.562,3784.241699
27.28800553,255000.5165,4208453.561,3784.237793
27.31541627,255000.4891,4208453.56,3784.235352
27.342827,255000.4618,4208453.558,3784.231445
27.37023774,255000.4344,4208453.557,3784.228516
27.39764848,255000.407,4208453.556,3784.224365
27.42505922,255000.3796,4208453.555,3784.223389
27.45246996,255000.3522,4208453.553,3784.222168
27.4798807,255000.3248,4208453.552,3784.216064
27.50729144,255000.2975,4208453.551,3784.213379
27.53470217,255000.2701,4208453.55,3784.210449
27.56211291,255000.2427,4208453.548,3784.208984
27.58952365,255000.2153,4208453.547,3784.207031
27.61693439,255000.1879,4208453.546,3784.204102
27.64434513,255000.1605,4208453.545,3784.222656
27.67175587,255000.1332,4208453.543,3784.220703
27.69916661,255000.1058,4208453.542,3784.220459
27.72657735,255000.0784,4208453.541,3784.219727
27.75398808,255000.051,4208453.54,3784.217285
27.78139882,255000.0236,4208453.538,3784.217285
27.80880956,254999.9963,4208453.537,3784.217285
27.8362203,254999.9689,4208453.536,3784.217285
27.86363104,254999.9415,4208453.535,3784.217285
27.89104178,254999.9141,4208453.533,3784.217285
27.91845252,254999.8867,4208453.532,3784.217285
27.94586325,254999.8593,4208453.531,3784.219727
27.97327399,254999.832,4208453.53,3784.220459
28.00068473,254999.8046,4208453.528,3784.220703
28.02809547,254999.7772,4208453.527,3784.220703
28.05550621,254999.7498,4208453.526,3784.221191
28.08291695,254999.7224,4208453.525,3784.221436
28.11032769,254999.695,4208453.523,3784.221436
28.13773842,254999.6677,4208453.522,3784.221436
28.16835295,254999.6403,4208453.536,3784.221924
28.19896748,254999.6129,4208453.55,3784.207031
28.22958201,254999.5855,4208453.563,3784.210205
28.26019653,254999.5581,4208453.577,3784.200684
28.29081106,254999.5308,4208453.591,3784.202637
28.32142559,254999.5034,4208453.604,3784.190918
28.35204011,254999.476,4208453.618,3784.193604
28.38265464,254999.4486,4208453.632,3784.186768
28.41326917,254999.4212,4208453.645,3784.189941
28.4438837,254999.3938,4208453.659,3784.181885
28.47449822,254999.3665,4208453.673,3784.187988
28.50511275,254999.3391,4208453.686,3784.179688
28.53572728,254999.3117,4208453.7,3784.184814
28.56634181,254999.2843,4208453.714,3784.179688
28.59695633,254999.2569,4208453.728,3784.184814
28.62757086,254999.2295,4208453.741,3784.180664
28.65818539,254999.2022,4208453.755,3784.187988
28.68879991,254999.1748,4208453.769,3784.185059
28.71941444,254999.1474,4208453.782,3784.192627
28.75002897,254999.12,4208453.796,3784.192139
28.7806435,254999.0926,4208453.81,3784.199219
28.81125802,254999.0652,4208453.823,3784.199219
28.84187255,254999.0379,4208453.837,3784.206543
28.87248708,254999.0105,4208453.851,3784.206787
28.9031016,254998.9831,4208453.864,3784.214111
28.93371613,254998.9557,4208453.878,3784.216797
28.96433066,254998.9283,4208453.892,3784.222656
28.99494519,254998.901,4208453.906,3784.226318
29.02555971,254998.8736,4208453.919,3784.23291
29.05617424,254998.8462,4208453.933,3784.236328
29.08678877,254998.8188,4208453.947,3784.244385
29.11740329,254998.7914,4208453.96,3784.248047
29.14801782,254998.764,4208453.974,3784.254639
29.17863235,254998.7367,4208453.988,3784.260498
29.20924688,254998.7093,4208454.001,3784.268555
29.2398614,254998.6819,4208454.015,3784.274658
29.27047593,254998.6545,4208454.029,3784.281982
29.30109046,254998.6271,4208454.042,3784.290283
29.33170498,254998.5997,4208454.056,3784.298828
29.36231951,254998.5724,4208454.07,3784.311523
29.39293404,254998.545,4208454.084,3784.321777
29.42354857,254998.5176,4208454.097,3784.334717
29.45416309,254998.4902,4208454.111,3784.34375
29.48477762,254998.4628,4208454.125,3784.355713
29.51539215,254998.4355,4208454.138,3784.364014
29.54600667,254998.4081,4208454.152,3784.374756
29.5766212,254998.3807,4208454.166,3784.383057
29.60723573,254998.3533,4208454.179,3784.394531
29.63785026,254998.3259,4208454.193,3784.402832
29.66846478,254998.2985,4208454.207,3784.415771
29.69907931,254998.2712,4208454.22,3784.425049
29.72969384,254998.2438,4208454.234,3784.44043
29.76030837,254998.2164,4208454.248,3784.450439
29.79092289,254998.189,4208454.262,3784.463379
29.82153742,254998.1616,4208454.275,3784.473633
29.85215195,254998.1342,4208454.289,3784.487061
29.88276647,254998.1069,4208454.303,3784.494629
29.913381,254998.0795,4208454.316,3784.50415
29.94399553,254998.0521,4208454.33,3784.510742
29.97461006,254998.0247,4208454.344,3784.518555
30.00522458,254997.9973,4208454.357,3784.524902
30.03583911,254997.9699,4208454.371,3784.532227
30.06645364,254997.9426,4208454.385,3784.53833
30.09706816,254997.9152,4208454.398,3784.546387
30.12768269,254997.8878,4208454.412,3784.553955
30.15829722,254997.8604,4208454.426,3784.5625
30.18891175,254997.833,4208454.44,3784.571045
30.21952627,254997.8057,4208454.453,3784.579834
30.2501408,254997.7783,4208454.467,3784.587158
30.28075533,254997.7509,4208454.481,3784.596436
30.31136985,254997.7235,4208454.494,3784.605713
30.34198438,254997.6961,4208454.508,3784.614746
30.37259891,254997.6687,4208454.522,3784.623535
30.40321344,254997.6414,4208454.535,3784.633301
30.43382796,254997.614,4208454.549,3784.640869
30.46444249,254997.5866,4208454.563,3784.648193
30.49505702,254997.5592,4208454.576,3784.656982
30.52567154,254997.5318,4208454.59,3784.662598
30.55628607,254997.5044,4208454.604,3784.669678
30.5869006,254997.4771,4208454.617,3784.675293
30.61751513,254997.4497,4208454.631,3784.680908
30.64812965,254997.4223,4208454.645,3784.68457
30.67874418,254997.3949,4208454.659,3784.689453
30.70935871,254997.3675,4208454.672,3784.693115
30.73997323,254997.3402,4208454.686,3784.697754
30.77058776,254997.3128,4208454.7,3784.700195
30.80120229,254997.2854,4208454.713,3784.705078
30.83181682,254997.258,4208454.727,3784.707764
30.86243134,254997.2306,4208454.741,3784.712646
30.89304587,254997.2032,4208454.754,3784.714844
30.9236604,254997.1759,4208454.768,3784.719482
30.95427493,254997.1485,4208454.782,3784.721924
30.98488945,254997.1211,4208454.795,3784.727295
31.01550398,254997.0937,4208454.809,3784.729736
31.04611851,254997.0663,4208454.823,3784.735352
31.07673303,254997.0389,4208454.837,3784.738281
31.10734756,254997.0116,4208454.85,3784.744141
31.13796209,254996.9842,4208454.864,3784.748779
31.16857662,254996.9568,4208454.878,3784.753662
31.19919114,254996.9294,4208454.891,3784.758301
31.22980567,254996.902,4208454.905,3784.763916
31.2604202,254996.8747,4208454.919,3784.769775
31.29103472,254996.8473,4208454.932,3784.776123
31.32164925,254996.8199,4208454.946,3784.781738
31.35226378,254996.7925,4208454.96,3784.787842
31.38287831,254996.7651,4208454.973,3784.793945
31.41349283,254996.7377,4208454.987,3784.80127
31.44410736,254996.7104,4208455.001,3784.806885
31.47472189,254996.683,4208455.015,3784.813721
31.50533641,254996.6556,4208455.028,3784.820068
31.53595094,254996.6282,4208455.042,3784.83252
31.56656547,254996.6008,4208455.056,3784.838135
31.59718,254996.5734,4208455.069,3784.84375
31.62779452,254996.5461,4208455.083,3784.847656
31.65840905,254996.5187,4208455.097,3784.852051
31.68902358,254996.4913,4208455.11,3784.856689
31.7196381,254996.4639,4208455.124,3784.861084
31.75025263,254996.4365,4208455.138,3784.86499
31.78086716,254996.4091,4208455.151,3784.869141
31.81148169,254996.3818,4208455.165,3784.873047
31.84209621,254996.3544,4208455.179,3784.876709
31.87271074,254996.327,4208455.193,3784.881104
31.90332527,254996.2996,4208455.206,3784.885498
31.93393979,254996.2722,4208455.22,3784.890381
31.96455432,254996.2449,4208455.234,3784.894531
31.99516885,254996.2175,4208455.247,3784.901611
32.02578338,254996.1901,4208455.261,3784.908447
32.0563979,254996.1627,4208455.275,3784.917725
32.08701243,254996.1353,4208455.288,3784.925049
32.11762696,254996.1079,4208455.302,3784.936768
32.14824149,254996.0806,4208455.316,3784.943359
32.17885601,254996.0532,4208455.329,3784.956055
32.20947054,254996.0258,4208455.343,3784.962646
32.24008507,254995.9984,4208455.357,3784.976563
32.27069959,254995.971,4208455.371,3784.982666
32.30131412,254995.9436,4208455.384,3784.996826
32.33192865,254995.9163,4208455.398,3785.003418
32.36254318,254995.8889,4208455.412,3785.016602
32.3931577,254995.8615,4208455.425,3785.021729
32.42377223,254995.8341,4208455.439,3785.033936
32.45438676,254995.8067,4208455.453,3785.039063
32.48500128,254995.7794,4208455.466,3785.050293
32.51561581,254995.752,4208455.48,3785.053955
32.54623034,254995.7246,4208455.494,3785.064209
32.57684487,254995.6972,4208455.507,3785.067383
32.60745939,254995.6698,4208455.521,3785.074951
32.63807392,254995.6424,4208455.535,3785.078369
32.66868845,254995.6151,4208455.548,3785.085938
32.69930297,254995.5877,4208455.562,3785.089111
32.7299175,254995.5603,4208455.576,3785.096191
32.76053203,254995.5329,4208455.59,3785.098877
32.79114656,254995.5055,4208455.603,3785.10498
32.82176108,254995.4781,4208455.617,3785.107178
32.85237561,254995.4508,4208455.631,3785.113525
32.88299014,254995.4234,4208455.644,3785.115967
32.91360466,254995.396,4208455.658,3785.121826
32.94421919,254995.3686,4208455.672,3785.124512
32.97483372,254995.3412,4208455.685,3785.130371
33.00544825,254995.3139,4208455.699,3785.133301
33.03606277,254995.2865,4208455.713,3785.138916
33.0666773,254995.2591,4208455.726,3785.142334
33.09729183,254995.2317,4208455.74,3785.148193
33.12790636,254995.2043,4208455.754,3785.1521
33.15852088,254995.1769,4208455.768,3785.158447
33.18913541,254995.1496,4208455.781,3785.16333
33.21974994,254995.1222,4208455.795,3785.170166
33.25036446,254995.0948,4208455.809,3785.176025
33.28097899,254995.0674,4208455.822,3785.185303
33.31159352,254995.04,4208455.836,3785.190674
33.34220805,254995.0126,4208455.85,3785.200195
33.37282257,254994.9853,4208455.863,3785.206543
33.4034371,254994.9579,4208455.877,3785.215332
33.43405163,254994.9305,4208455.891,3785.220947
33.46466615,254994.9031,4208455.904,3785.229248
33.49528068,254994.8757,4208455.918,3785.234131
33.52589521,254994.8483,4208455.932,3785.24292
33.55650974,254994.821,4208455.946,3785.248047
33.58712426,254994.7936,4208455.959,3785.255127
33.61773879,254994.7662,4208455.973,3785.26123
33.64835332,254994.7388,4208455.987,3785.268311
33.67896784,254994.7114,4208456,3785.273682
33.70958237,254994.6841,4208456.014,3785.280762
33.7401969,254994.6567,4208456.028,3785.285156
33.77081143,254994.6293,4208456.041,3785.292236
33.80142595,254994.6019,4208456.055,3785.297119
33.83204048,254994.5745,4208456.069,3785.302734
33.86265501,254994.5471,4208456.082,3785.306396
33.89326953,254994.5198,4208456.096,3785.310303
33.92388406,254994.4924,4208456.11,3785.313721
33.95449859,254994.465,4208456.124,3785.31665
33.98511312,254994.4376,4208456.137,3785.320313
34.01572764,254994.4102,4208456.151,3785.324463
34.04634217,254994.3828,4208456.165,3785.327637
34.0769567,254994.3555,4208456.178,3785.332275
34.10757122,254994.3281,4208456.192,3785.335938
34.13818575,254994.3007,4208456.206,3785.340088
34.16880028,254994.2733,4208456.219,3785.343994
34.19941481,254994.2459,4208456.233,3785.3479
34.23002933,254994.2186,4208456.247,3785.352051
34.26064386,254994.1912,4208456.26,3785.356445
34.29125839,254994.1638,4208456.274,3785.359619
34.32187292,254994.1364,4208456.288,3785.36377
34.35248744,254994.109,4208456.302,3785.367188
34.38310197,254994.0816,4208456.315,3785.37085
34.4137165,254994.0543,4208456.329,3785.373535
34.44433102,254994.0269,4208456.343,3785.377197
34.47494555,254993.9995,4208456.356,3785.379395
34.50556008,254993.9721,4208456.37,3785.382568
34.53617461,254993.9447,4208456.384,3785.384521
34.56678913,254993.9173,4208456.397,3785.386963
34.59740366,254993.89,4208456.411,3785.388428
34.62801819,254993.8626,4208456.425,3785.390381
34.65863271,254993.8352,4208456.438,3785.391602
34.68924724,254993.8078,4208456.452,3785.393066
34.71986177,254993.7804,4208456.466,3785.393311
34.7504763,254993.7531,4208456.479,3785.393799
34.78109082,254993.7257,4208456.493,3785.393799
34.81170535,254993.6983,4208456.507,3785.393799
34.84231988,254993.6709,4208456.521,3785.394043
34.8729344,254993.6435,4208456.534,3785.394043
34.90354893,254993.6161,4208456.548,3785.394043
34.93416346,254993.5888,4208456.562,3785.394043
34.96477799,254993.5614,4208456.575,3785.393799
