"Trace Number","Position","Number of points per trace","Elevation data","Total odometer ticks","# bytes/point","Time Sampling Interval (ps)","# of stacks","GPS X Position","GPS Y Position","GPS Z Position","Receiver X Position","Receiver Y Position","Receiver Z Position","Transmitter X Position","Transmitter Y Position","Transmitter Z Position","Timezero adjustment","Zero Trace Flag","Time of Day","Comment flag","Comments","RX_YAW (degrees)","RX_PITCH (degrees)","RX_ROLL (degrees)","TX_YAW (degrees)","TX_PITCH (degrees)","TX_ROLL (degrees)",
38,7.400,1250,0.000,0,2,400.000,64,0.0000000,0.0000000,0.0000000,0.000,7.650,0.000,0.000,7.150,0.000,126.000,"0x0",41931.02734375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
39,7.600,1250,0.000,0,2,400.000,64,0.0000000,0.0000000,0.0000000,0.000,7.850,0.000,0.000,7.350,0.000,126.000,"0x0",41935.83203125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
40,7.800,1250,0.000,0,2,400.000,64,0.0000000,0.0000000,0.0000000,0.000,8.050,0.000,0.000,7.550,0.000,126.000,"0x0",41940.3984375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
41,8.000,1250,0.000,0,2,400.000,64,0.0000000,0.0000000,0.0000000,0.000,8.250,0.000,0.000,7.750,0.000,126.000,"0x0",41945.06640625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
42,8.200,1250,0.000,0,2,400.000,64,0.0000000,0.0000000,0.0000000,0.000,8.450,0.000,0.000,7.950,0.000,126.000,"0x0",41949.45703125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
43,8.400,1250,0.000,0,2,400.000,64,0.0000000,0.0000000,0.0000000,0.000,8.650,0.000,0.000,8.150,0.000,126.000,"0x0",41954.26953125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
44,8.600,1250,0.000,0,2,400.000,64,0.0000000,0.0000000,0.0000000,0.000,8.850,0.000,0.000,8.350,0.000,126.000,"0x0",41958.7578125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
45,8.800,1250,0.000,0,2,400.000,64,0.0000000,0.0000000,0.0000000,0.000,9.050,0.000,0.000,8.550,0.000,126.000,"0x0",41968.43359375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
46,9.000,1250,0.000,0,2,400.000,64,0.0000000,0.0000000,0.0000000,0.000,9.250,0.000,0.000,8.750,0.000,126.000,"0x0",41972.17578125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
47,9.200,1250,0.000,0,2,400.000,64,0.0000000,0.0000000,0.0000000,0.000,9.450,0.000,0.000,8.950,0.000,126.000,"0x0",41979.578125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
