x,E,N,z,base_h,base_z
59.502567,254973.0149,4208444.4,3791.539063,19.33716791,3772.201895
59.53512115,254972.9875,4208444.383,3791.555908,19.32779006,3772.228118
59.56767531,254972.96,4208444.365,3791.580322,19.31841221,3772.26191
59.60022947,254972.9326,4208444.348,3791.603516,19.30903437,3772.294482
59.63278363,254972.9052,4208444.33,3791.62085,19.29965652,3772.321193
59.66533778,254972.8778,4208444.313,3791.642822,19.29027868,3772.352543
59.69789194,254972.8504,4208444.295,3791.657227,19.28090083,3772.376326
59.7304461,254972.8229,4208444.277,3791.678223,19.27152298,3772.4067
59.76300026,254972.7955,4208444.26,3791.697754,19.26214514,3772.435609
59.79555441,254972.7681,4208444.242,3791.709473,19.25276729,3772.456706
59.82810857,254972.7407,4208444.225,3791.727295,19.24338945,3772.483906
59.86066273,254972.7133,4208444.207,3791.743896,19.2340116,3772.509884
59.89321688,254972.6858,4208444.19,3791.753906,19.22463376,3772.529272
59.92577104,254972.6584,4208444.172,3791.769043,19.21525591,3772.553787
59.9583252,254972.631,4208444.155,3791.782715,19.20587806,3772.576837
59.99087936,254972.6036,4208444.137,3791.793213,19.19650022,3772.596713
60.02343351,254972.5762,4208444.12,3791.809082,19.18712237,3772.62196
60.05598767,254972.5487,4208444.102,3791.825928,19.17774453,3772.648183
60.08854183,254972.5213,4208444.084,3791.84082,19.16836668,3772.672453
60.12109598,254972.4939,4208444.067,3791.858398,19.15898883,3772.699409
60.15365014,254972.4665,4208444.049,3791.871582,19.14961099,3772.721971
60.1862043,254972.4391,4208444.032,3791.887451,19.14023314,3772.747218
60.21875846,254972.4116,4208444.014,3791.906006,19.13085529,3772.775151
60.25131261,254972.3842,4208443.997,3791.919678,19.12147745,3772.798201
60.28386677,254972.3568,4208443.979,3791.938477,19.1120996,3772.826377
60.31642093,254972.3294,4208443.962,3791.957764,19.10272176,3772.855042
60.34897508,254972.302,4208443.944,3791.970459,19.09334391,3772.877115
60.38152924,254972.2745,4208443.926,3791.990723,19.08396607,3772.906757
60.4140834,254972.2471,4208443.909,3792.010742,19.07458822,3772.936154
60.44663756,254972.2197,4208443.891,3792.025879,19.06521037,3772.960669
60.47919171,254972.1923,4208443.874,3792.045898,19.05583253,3772.990065
60.51174587,254972.1649,4208443.856,3792.068848,19.04645468,3773.022393
60.54430003,254972.1375,4208443.839,3792.08374,19.03707684,3773.046663
60.57685418,254972.11,4208443.821,3792.105957,19.02769899,3773.078258
60.60940834,254972.0826,4208443.804,3792.120117,19.01832115,3773.101796
60.6419625,254972.0552,4208443.786,3792.138916,19.0089433,3773.129973
60.67451666,254972.0278,4208443.769,3792.153564,18.99956545,3773.153999
60.70707081,254972.0004,4208443.751,3792.161377,18.99018761,3773.171189
60.73962497,254971.9729,4208443.733,3792.172607,18.98080976,3773.191797
60.77217913,254971.9455,4208443.716,3792.183594,18.97143191,3773.212162
60.80473329,254971.9181,4208443.698,3792.190186,18.96205407,3773.228132
60.83728744,254971.8907,4208443.681,3792.200195,18.95267622,3773.247519
60.8698416,254971.8633,4208443.663,3792.210449,18.94329838,3773.267151
60.90239576,254971.8358,4208443.646,3792.216309,18.93392053,3773.282388
60.93494991,254971.8084,4208443.628,3792.228271,18.92454269,3773.303728
60.96750407,254971.781,4208443.611,3792.233887,18.91516484,3773.318722
61.00005823,254971.7536,4208443.593,3792.243408,18.90578699,3773.337621
61.03261239,254971.7262,4208443.576,3792.253174,18.89640915,3773.356765
61.06516654,254971.6987,4208443.558,3792.259277,18.8870313,3773.372246
61.0977207,254971.6713,4208443.54,3792.268799,18.87765346,3773.391146
61.13027486,254971.6439,4208443.523,3792.277832,18.86827561,3773.409556
61.16282901,254971.6165,4208443.505,3792.283691,18.85889777,3773.424793
61.19538317,254971.5891,4208443.488,3792.295654,18.84951992,3773.446134
61.22793733,254971.5616,4208443.47,3792.309082,18.84014207,3773.46894
61.26049149,254971.5342,4208443.453,3792.31665,18.83076423,3773.485886
61.29304564,254971.5068,4208443.435,3792.332275,18.82138638,3773.510889
61.3255998,254971.4794,4208443.418,3792.349609,18.81200853,3773.5376
61.35815396,254971.452,4208443.4,3792.357422,18.80263069,3773.554791
61.39070811,254971.4245,4208443.382,3792.375732,18.79325284,3773.582479
61.42326227,254971.3971,4208443.365,3792.38208,18.783875,3773.598205
61.45581643,254971.3697,4208443.347,3792.395752,18.77449715,3773.621255
61.48837059,254971.3423,4208443.33,3792.410645,18.7651193,3773.645526
61.52092474,254971.3149,4208443.312,3792.414795,18.75574146,3773.659054
61.5534789,254971.2875,4208443.295,3792.427734,18.74636361,3773.68137
61.58603306,254971.26,4208443.277,3792.443604,18.73698577,3773.706618
61.61858722,254971.2326,4208443.26,3792.448486,18.72760792,3773.720878
61.65114137,254971.2052,4208443.242,3792.465576,18.71823008,3773.747346
61.68369553,254971.1778,4208443.225,3792.485352,18.70885223,3773.7765
61.71624969,254971.1504,4208443.207,3792.490967,18.69947438,3773.791493
61.74880384,254971.1229,4208443.189,3792.512695,18.69009654,3773.822598
61.781358,254971.0955,4208443.172,3792.538818,18.68071869,3773.858099
61.81391216,254971.0681,4208443.154,3792.547363,18.67134085,3773.876022
61.84646632,254971.0407,4208443.137,3792.571777,18.661963,3773.909814
61.87902047,254971.0133,4208443.119,3792.582764,18.65258516,3773.930179
61.91157463,254970.9858,4208443.102,3792.609863,18.64320731,3773.966656
61.94412879,254970.9584,4208443.084,3792.637207,18.63382946,3774.003378
61.97668294,254970.931,4208443.067,3792.645996,18.62445162,3774.021544
62.0092371,254970.9036,4208443.049,3792.674805,18.61507377,3774.059731
62.04179126,254970.8762,4208443.032,3792.706055,18.60569592,3774.100359
62.07434542,254970.8487,4208443.014,3792.717041,18.59631808,3774.120723
62.10689957,254970.8213,4208442.996,3792.746338,18.58694023,3774.159398
62.13945373,254970.7939,4208442.979,3792.774902,18.57756239,3774.19734
62.17200789,254970.7665,4208442.961,3792.78833,18.56818454,3774.220145
62.20456204,254970.7391,4208442.944,3792.815186,18.5588067,3774.256379
62.2371162,254970.7116,4208442.926,3792.828369,18.54942885,3774.27894
62.26967036,254970.6842,4208442.909,3792.854736,18.540051,3774.314685
62.30222452,254970.6568,4208442.891,3792.88208,18.53067316,3774.351407
62.33477867,254970.6294,4208442.874,3792.891846,18.52129531,3774.370551
62.36733283,254970.602,4208442.856,3792.916504,18.51191747,3774.404587
62.39988699,254970.5745,4208442.838,3792.939941,18.50253962,3774.437401
62.43244115,254970.5471,4208442.821,3792.952393,18.49316177,3774.459231
62.4649953,254970.5197,4208442.803,3792.981201,18.48378393,3774.497417
62.49754946,254970.4923,4208442.786,3793.007568,18.47440608,3774.533162
62.53010362,254970.4649,4208442.768,3793.019775,18.46502824,3774.554747
62.56265777,254970.4374,4208442.751,3793.047119,18.45565039,3774.591469
62.59521193,254970.41,4208442.733,3793.073242,18.44627254,3774.626969
62.62776609,254970.3826,4208442.716,3793.08667,18.4368947,3774.649775
62.66032025,254970.3552,4208442.698,3793.11084,18.42751685,3774.683323
62.6928744,254970.3278,4208442.681,3793.122559,18.41813901,3774.70442
62.72542856,254970.3004,4208442.663,3793.144531,18.40876116,3774.73577
62.75798272,254970.2729,4208442.645,3793.166748,18.39938331,3774.767365
62.79053687,254970.2455,4208442.628,3793.177734,18.39000547,3774.787729
62.82309103,254970.2181,4208442.61,3793.202637,18.38062762,3774.822009
62.85564519,254970.1907,4208442.593,3793.225586,18.37124978,3774.854336
62.88819935,254970.1633,4208442.575,3793.238525,18.36187193,3774.876653
62.9207535,254970.1358,4208442.558,3793.264404,18.35249409,3774.91191
62.95330766,254970.1084,4208442.54,3793.286377,18.34311624,3774.943261
62.98586182,254970.081,4208442.523,3793.298828,18.33373839,3774.96509
63.01841597,254970.0536,4208442.505,3793.31958,18.32436055,3774.995219
63.05097013,254970.0262,4208442.488,3793.338379,18.3149827,3775.023396
63.08352429,254969.9987,4208442.47,3793.347168,18.30560486,3775.041563
63.11607845,254969.9713,4208442.452,3793.363525,18.29622701,3775.067298
63.1486326,254969.9439,4208442.435,3793.371094,18.28684916,3775.084245
63.18118676,254969.9165,4208442.417,3793.38623,18.27747132,3775.108759
63.21374092,254969.8891,4208442.4,3793.400635,18.26809347,3775.132542
63.24629507,254969.8616,4208442.382,3793.407959,18.2607254,3775.147234
63.27884923,254969.8342,4208442.365,3793.422607,18.25404055,3775.168566
63.31140339,254969.8068,4208442.347,3793.437988,18.2473557,3775.190632
63.34395755,254969.7794,4208442.33,3793.445557,18.24067085,3775.204886
63.3765117,254969.752,4208442.312,3793.45752,18.233986,3775.223534
63.40906586,254969.7245,4208442.294,3793.468994,18.22730115,3775.241693
63.44162002,254969.6971,4208442.277,3793.475586,18.2206163,3775.25497
63.47417418,254969.6697,4208442.259,3793.484619,18.21393145,3775.270688
63.50672833,254969.6423,4208442.242,3793.491455,18.2072466,3775.284208
63.53928249,254969.6149,4208442.224,3793.501221,18.20056175,3775.300659
63.57183665,254969.5874,4208442.207,3793.510498,18.1938769,3775.316621
63.6043908,254969.56,4208442.189,3793.51709,18.18719205,3775.329898
63.63694496,254969.5326,4208442.172,3793.526123,18.1805072,3775.345616
63.66949912,254969.5052,4208442.154,3793.534424,18.17382235,3775.360602
63.70205328,254969.4778,4208442.137,3793.540527,18.1671375,3775.373389
63.73460743,254969.4503,4208442.119,3793.549561,18.16045266,3775.389108
63.76716159,254969.4229,4208442.101,3793.55835,18.15376781,3775.404582
63.79971575,254969.3955,4208442.084,3793.563232,18.14708296,3775.416149
63.8322699,254969.3681,4208442.066,3793.572021,18.14039811,3775.431623
63.86482406,254969.3407,4208442.049,3793.580078,18.13371326,3775.446365
63.89737822,254969.3133,4208442.031,3793.584473,18.12702841,3775.457445
63.92993238,254969.2858,4208442.014,3793.592773,18.12034356,3775.472429
63.96248653,254969.2584,4208441.996,3793.597656,18.11365871,3775.483997
63.99504069,254969.231,4208441.979,3793.605469,18.10697386,3775.498495
64.02759485,254969.2036,4208441.961,3793.614258,18.10028901,3775.513969
64.060149,254969.1762,4208441.944,3793.621094,18.09360416,3775.52749
64.09270316,254969.1487,4208441.926,3793.631104,18.08691931,3775.544185
64.12525732,254969.1213,4208441.908,3793.652344,18.08023446,3775.57211
64.15781148,254969.0939,4208441.891,3793.663086,18.07354961,3775.589536
64.1952198,254969.0665,4208441.865,3793.679199,18.06586798,3775.613331
64.23262813,254969.0391,4208441.84,3793.695313,18.05818635,3775.637127
64.27003646,254969.0118,4208441.814,3793.711182,18.05050471,3775.660677
64.30744479,254968.9844,4208441.789,3793.726318,18.04282308,3775.683495
64.34485311,254968.957,4208441.763,3793.740479,18.03514145,3775.705338
64.38226144,254968.9296,4208441.738,3793.753418,18.02745982,3775.725958
64.41966977,254968.9022,4208441.712,3793.764648,18.01977819,3775.74487
64.4570781,254968.8749,4208441.687,3793.776367,18.01209655,3775.76427
64.49448643,254968.8475,4208441.661,3793.786133,18.00441492,3775.781718
64.53189475,254968.8201,4208441.636,3793.794434,17.99673329,3775.797701
64.56930308,254968.7927,4208441.61,3793.802734,17.98905166,3775.813682
64.60671141,254968.7653,4208441.585,3793.808594,17.98137003,3775.827224
64.64411974,254968.738,4208441.559,3793.816406,17.97368839,3775.842718
64.68152806,254968.7106,4208441.534,3793.82373,17.96600676,3775.857723
64.71893639,254968.6832,4208441.509,3793.831543,17.95832513,3775.873218
64.75634472,254968.6558,4208441.483,3793.8396,17.9506435,3775.888957
64.79375305,254968.6285,4208441.458,3793.849365,17.94296187,3775.906403
64.83116137,254968.6011,4208441.432,3793.860596,17.93528024,3775.925316
64.8685697,254968.5737,4208441.407,3793.873047,17.9275986,3775.945448
64.90597803,254968.5463,4208441.381,3793.887939,17.91991697,3775.968022
64.94338636,254968.5189,4208441.356,3793.90332,17.91223534,3775.991085
64.98079468,254968.4916,4208441.33,3793.92041,17.90455371,3776.015856
65.01820301,254968.4642,4208441.305,3793.939209,17.89687208,3776.042337
65.05561134,254968.4368,4208441.279,3793.958496,17.88919044,3776.069306
65.09301967,254968.4094,4208441.254,3793.976563,17.88150881,3776.095054
65.13042799,254968.382,4208441.228,3793.999512,17.87382718,3776.125685
65.16783632,254968.3547,4208441.203,3794.01001,17.86614555,3776.143864
65.20524465,254968.3273,4208441.177,3794.029297,17.85846392,3776.170833
65.24265298,254968.2999,4208441.152,3794.051514,17.85078229,3776.200732
65.28006131,254968.2725,4208441.126,3794.072266,17.84310065,3776.229165
65.31746963,254968.2451,4208441.101,3794.090088,17.83541902,3776.254669
65.35487796,254968.2178,4208441.075,3794.109131,17.82773739,3776.281394
65.39228629,254968.1904,4208441.05,3794.125732,17.82005576,3776.305676
65.42969462,254968.163,4208441.024,3794.142822,17.81237413,3776.330448
65.46710294,254968.1356,4208440.999,3794.157959,17.8046925,3776.353267
65.50451127,254968.1083,4208440.973,3794.176514,17.79701086,3776.379503
65.5419196,254968.0809,4208440.948,3794.19458,17.78932923,3776.405251
65.57932793,254968.0535,4208440.922,3794.213379,17.7816476,3776.431731
65.61673625,254968.0261,4208440.897,3794.233154,17.77396597,3776.459188
65.65414458,254967.9987,4208440.871,3794.249756,17.76628434,3776.483472
65.69155291,254967.9714,4208440.846,3794.256836,17.7586027,3776.498233
65.72896124,254967.944,4208440.82,3794.275391,17.75092107,3776.52447
65.76636956,254967.9166,4208440.795,3794.293457,17.74323944,3776.550218
65.80377789,254967.8892,4208440.769,3794.313232,17.73555781,3776.577674
65.84118622,254967.8618,4208440.744,3794.330322,17.72787618,3776.602446
65.87859455,254967.8345,4208440.718,3794.354004,17.72019454,3776.633809
65.91600288,254967.8071,4208440.693,3794.378662,17.71251291,3776.666149
65.9534112,254967.7797,4208440.667,3794.406006,17.70483128,3776.701175
65.99081953,254967.7523,4208440.642,3794.434814,17.69714965,3776.737664
66.02822786,254967.7249,4208440.616,3794.46582,17.68946802,3776.776352
66.06563619,254967.6976,4208440.591,3794.497559,17.68178638,3776.815773
66.10304451,254967.6702,4208440.565,3794.529541,17.67410475,3776.855436
66.14045284,254967.6428,4208440.54,3794.555664,17.66642312,3776.889241
66.17786117,254967.6154,4208440.514,3794.578613,17.65874149,3776.919872
66.2152695,254967.5881,4208440.489,3794.598389,17.65105986,3776.947329
66.25267782,254967.5607,4208440.463,3794.605713,17.64337823,3776.962335
66.29008615,254967.5333,4208440.438,3794.626465,17.6356966,3776.990768
66.32749448,254967.5059,4208440.412,3794.647461,17.62801496,3777.019446
66.36490281,254967.4785,4208440.387,3794.669922,17.62033333,3777.049589
66.40231113,254967.4512,4208440.361,3794.696533,17.6126517,3777.083881
66.43971946,254967.4238,4208440.336,3794.727783,17.60497007,3777.122813
66.47712779,254967.3964,4208440.31,3794.758545,17.59728844,3777.161257
66.51453612,254967.369,4208440.285,3794.787598,17.5896068,3777.197991
66.55194445,254967.3416,4208440.259,3794.812744,17.58192517,3777.230819
66.58935277,254967.3143,4208440.234,3794.834717,17.57424354,3777.260473
66.6267611,254967.2869,4208440.208,3794.85376,17.56656191,3777.287198
66.66416943,254967.2595,4208440.183,3794.87207,17.55888028,3777.31319
66.70157776,254967.2321,4208440.157,3794.887451,17.55119864,3777.336252
66.73898608,254967.2047,4208440.132,3794.905273,17.54351701,3777.361756
66.77639441,254967.1774,4208440.107,3794.925293,17.53583538,3777.389458
66.81380274,254967.15,4208440.081,3794.934814,17.52815375,3777.40666
66.85121107,254967.1226,4208440.056,3794.956787,17.52047212,3777.436315
66.88861939,254967.0952,4208440.03,3794.982422,17.51279049,3777.469632
66.92602772,254967.0679,4208440.005,3795.00708,17.50510885,3777.501971
66.96343605,254967.0405,4208439.979,3795.031982,17.49742722,3777.534555
67.00084438,254967.0131,4208439.954,3795.054443,17.48974559,3777.564697
67.0382527,254966.9857,4208439.928,3795.07251,17.48206396,3777.590446
67.07566103,254966.9583,4208439.903,3795.092773,17.47272674,3777.620046
67.11306936,254966.931,4208439.877,3795.114014,17.46172627,3777.652288
67.15047769,254966.9036,4208439.852,3795.133057,17.45072581,3777.682331
67.18788602,254966.8762,4208439.826,3795.155273,17.43972534,3777.715548
67.22529434,254966.8488,4208439.801,3795.175537,17.42872488,3777.746812
67.26270267,254966.8214,4208439.775,3795.195068,17.41772442,3777.777344
67.300111,254966.7941,4208439.75,3795.213867,17.40672395,3777.807143
67.33751933,254966.7667,4208439.724,3795.222412,17.39572349,3777.826689
67.37492765,254966.7393,4208439.699,3795.240967,17.38472303,3777.856244
67.41233598,254966.7119,4208439.673,3795.26001,17.37372256,3777.886287
67.44974431,254966.6845,4208439.648,3795.281738,17.3627221,3777.919016
67.48715264,254966.6572,4208439.622,3795.304199,17.35172163,3777.952477
67.52456096,254966.6298,4208439.597,3795.329346,17.34072117,3777.988625
67.56196929,254966.6024,4208439.571,3795.354492,17.32972071,3778.024771
67.59937762,254966.575,4208439.546,3795.381348,17.31872024,3778.062628
67.63678595,254966.5477,4208439.52,3795.407227,17.30771978,3778.099507
67.67419427,254966.5203,4208439.495,3795.429932,17.29671932,3778.133213
67.7116026,254966.4929,4208439.469,3795.447998,17.28571885,3778.162279
67.74901093,254966.4655,4208439.444,3795.462402,17.27471839,3778.187684
67.78641926,254966.4381,4208439.418,3795.474121,17.26371792,3778.210403
67.82382758,254966.4108,4208439.393,3795.486572,17.25271746,3778.233855
