x,E,N,z,h
5.107643333,259964.4857,4203337.858,3558.616943,21.2247715900539
5.135553952,259964.5095,4203337.843,3558.62085,21.2284544420256
5.163464571,259964.5334,4203337.829,3558.620361,21.2321372939972
5.19137519,259964.5573,4203337.814,3558.624756,21.2358201459689
5.21928581,259964.5812,4203337.8,3558.63208,21.2395029980725
5.247196429,259964.6051,4203337.785,3558.631348,21.2431858500442
5.275107048,259964.6289,4203337.771,3558.637207,21.2468687020159
5.303017668,259964.6528,4203337.757,3558.635742,21.2505515541195
5.330928287,259964.6767,4203337.742,3558.642334,21.2542344060912
5.358838906,259964.7006,4203337.728,3558.650391,21.2579172580629
5.386749526,259964.7244,4203337.713,3558.64917,21.2616001101665
5.414660145,259964.7483,4203337.699,3558.657471,21.2652829621382
5.442570764,259964.7722,4203337.684,3558.665771,21.2689658141098
5.470481384,259964.7961,4203337.67,3558.664551,21.2726486662135
5.498392003,259964.82,4203337.655,3558.675537,21.2763315181851
5.526302622,259964.8438,4203337.641,3558.674072,21.2800143701568
5.554213241,259964.8677,4203337.626,3558.683838,21.2836972221285
5.582123861,259964.8916,4203337.612,3558.693115,21.2873800742321
5.61003448,259964.9155,4203337.598,3558.690674,21.2910629262038
5.637945099,259964.9393,4203337.583,3558.700684,21.2947457781755
5.665855719,259964.9632,4203337.569,3558.698975,21.2984286302791
5.693766338,259964.9871,4203337.554,3558.709229,21.3021114822508
5.721676957,259965.011,4203337.54,3558.718994,21.3057943342225
5.749587577,259965.0348,4203337.525,3558.716064,21.3094771863261
5.777498196,259965.0587,4203337.511,3558.726318,21.3131600382978
5.805408815,259965.0826,4203337.496,3558.725586,21.3168428902694
5.833319434,259965.1065,4203337.482,3558.737549,21.3205257422411
5.861230054,259965.1304,4203337.468,3558.748535,21.3242085943447
5.889140673,259965.1542,4203337.453,3558.748291,21.3278914463164
5.917051292,259965.1781,4203337.439,3558.760986,21.3315742982881
5.944961912,259965.202,4203337.424,3558.760986,21.3352571503917
5.972872531,259965.2259,4203337.41,3558.775146,21.3389400023634
6.00078315,259965.2497,4203337.395,3558.790039,21.3426228543351
6.02869377,259965.2736,4203337.381,3558.789551,21.3463057064387
6.056604389,259965.2975,4203337.366,3558.803711,21.3499885584104
6.084515008,259965.3214,4203337.352,3558.803467,21.353671410382
6.112425627,259965.3453,4203337.337,3558.817139,21.3573542623537
6.140336247,259965.3691,4203337.323,3558.830811,21.3610371144573
6.168246866,259965.393,4203337.309,3558.831543,21.364719966429
6.196157485,259965.4169,4203337.294,3558.844482,21.3684028184007
6.224068105,259965.4408,4203337.28,3558.845215,21.3720856705043
6.251978724,259965.4646,4203337.265,3558.856689,21.375768522476
6.279889343,259965.4885,4203337.251,3558.867188,21.3794513744477
6.307799963,259965.5124,4203337.236,3558.866943,21.3831342265513
6.335710582,259965.5363,4203337.222,3558.874023,21.386817078523
6.363621201,259965.5602,4203337.207,3558.873291,21.3904999304946
6.391531821,259965.584,4203337.193,3558.881104,21.3941827825983
6.41944244,259965.6079,4203337.178,3558.887451,21.3978656345699
6.447353059,259965.6318,4203337.164,3558.886719,21.4015484865416
6.475263678,259965.6557,4203337.15,3558.893555,21.4052313385133
6.503174298,259965.6795,4203337.135,3558.902588,21.4089141906169
6.531084917,259965.7034,4203337.121,3558.901855,21.4125970425886
6.558995536,259965.7273,4203337.106,3558.911621,21.4162798945603
6.586906156,259965.7512,4203337.092,3558.911377,21.4199627466639
6.614816775,259965.7751,4203337.077,3558.919434,21.4236455986356
6.642727394,259965.7989,4203337.063,3558.925049,21.4273284506073
6.670638014,259965.8228,4203337.048,3558.924316,21.4310113027109
6.698548633,259965.8467,4203337.034,3558.928467,21.4346941546826
6.726459252,259965.8706,4203337.02,3558.927979,21.4383770066542
6.754369871,259965.8944,4203337.005,3558.931152,21.4420598586259
6.782280491,259965.9183,4203336.991,3558.933838,21.4457427107295
6.81019111,259965.9422,4203336.976,3558.933594,21.4494255627012
6.838101729,259965.9661,4203336.962,3558.936035,21.4531084146729
6.866012349,259965.99,4203336.947,3558.935791,21.4567912667765
6.893922968,259966.0138,4203336.933,3558.938232,21.4604741187482
6.921833587,259966.0377,4203336.918,3558.940918,21.4641569707199
6.949744207,259966.0616,4203336.904,3558.940918,21.4678398228235
6.977654826,259966.0855,4203336.889,3558.945801,21.4715226747952
7.005565445,259966.1093,4203336.875,3558.947266,21.4752055267668
7.033476065,259966.1332,4203336.861,3558.954834,21.4788883788705
7.061386684,259966.1571,4203336.846,3558.961914,21.4825712308421
7.089297303,259966.181,4203336.832,3558.9646,21.4862540828138
7.117207922,259966.2048,4203336.817,3558.976563,21.4899369347855
7.145118542,259966.2287,4203336.803,3558.982666,21.4936197868891
7.173029161,259966.2526,4203336.788,3559,21.4984264500605
7.20093978,259966.2765,4203336.774,3559.019043,21.5033624909115
7.2288504,259966.3004,4203336.759,3559.025635,21.5082985319393
7.256761019,259966.3242,4203336.745,3559.039795,21.5132345727903
7.284671638,259966.3481,4203336.73,3559.044922,21.5181706136413
7.312582258,259966.372,4203336.716,3559.055908,21.5231066546691
7.340492877,259966.3959,4203336.702,3559.062988,21.5280426955201
7.368403496,259966.4197,4203336.687,3559.064941,21.5329787363711
7.396314115,259966.4436,4203336.673,3559.071777,21.5379147772221
7.424224735,259966.4675,4203336.658,3559.073486,21.5428508182499
7.452135354,259966.4914,4203336.644,3559.079346,21.5477868591009
7.480045973,259966.5153,4203336.629,3559.084717,21.5527228999518
7.507956593,259966.5391,4203336.615,3559.085449,21.5576589409797
7.535867212,259966.563,4203336.6,3559.09082,21.5625949818307
7.563777831,259966.5869,4203336.586,3559.097412,21.5675310226816
7.591688451,259966.6108,4203336.571,3559.097168,21.5724670637095
7.61959907,259966.6346,4203336.557,3559.105713,21.5774031045604
7.647509689,259966.6585,4203336.543,3559.103516,21.5823391454114
7.675420308,259966.6824,4203336.528,3559.11084,21.5872751862624
7.703330928,259966.7063,4203336.514,3559.114014,21.5922112272902
7.731241547,259966.7302,4203336.499,3559.105469,21.5971472681412
7.759152166,259966.754,4203336.485,3559.106201,21.6020833089922
7.787062786,259966.7779,4203336.47,3559.096924,21.60701935002
