x,E,N,z,h
9.596536859,255232.0374,4208521.87,3752.88501,37.2229952463218
9.628000914,255232.0099,4208521.885,3752.897949,37.2290718473805
9.659464969,255231.9825,4208521.901,3752.909424,37.2351484484391
9.690929025,255231.9551,4208521.916,3752.916016,37.2412250496909
9.72239308,255231.9277,4208521.932,3752.926025,37.2473016507495
9.753857135,255231.9002,4208521.947,3752.931885,37.2533782518082
9.78532119,255231.8728,4208521.963,3752.94165,37.2594548528668
9.816785246,255231.8454,4208521.978,3752.947021,37.2655314541186
9.848249301,255231.818,4208521.993,3752.955322,37.2716080551773
9.879713356,255231.7905,4208522.009,3752.961182,37.2776846562359
9.911177411,255231.7631,4208522.024,3752.969727,37.2837612572946
9.942641467,255231.7357,4208522.04,3752.978516,37.2898378585463
9.974105522,255231.7083,4208522.055,3752.985352,37.295914459605
10.00556958,255231.6808,4208522.071,3752.99707,37.301991061243
10.03703363,255231.6534,4208522.086,3753.007568,37.308067661336
10.06849769,255231.626,4208522.101,3753.023438,37.3141442633603
10.09996174,255231.5986,4208522.117,3753.036133,37.3202208634533
10.1314258,255231.5712,4208522.132,3753.052246,37.3262974654776
10.16288985,255231.5437,4208522.148,3753.067627,37.3323740655706
10.19435391,255231.5163,4208522.163,3753.078125,37.3384506675949
10.22581796,255231.4889,4208522.178,3753.09082,37.3445272676879
10.25728202,255231.4615,4208522.194,3753.101074,37.3506038697122
10.28874607,255231.434,4208522.209,3753.113525,37.3566804698052
10.32021013,255231.4066,4208522.225,3753.123291,37.3627570718295
10.35167419,255231.3792,4208522.24,3753.134521,37.3688336738538
10.38313824,255231.3518,4208522.256,3753.144287,37.3749102739468
10.4146023,255231.3243,4208522.271,3753.15332,37.3809868759711
10.44606635,255231.2969,4208522.286,3753.162842,37.3870634760641
10.47753041,255231.2695,4208522.302,3753.170898,37.3931400780884
10.50899446,255231.2421,4208522.317,3753.177979,37.3992166781814
10.54045852,255231.2147,4208522.333,3753.183838,37.4052932802057
10.57192257,255231.1872,4208522.348,3753.186768,37.4113698802987
10.60338663,255231.1598,4208522.364,3753.190186,37.417446482323
10.63485068,255231.1324,4208522.379,3753.190674,37.423523082416
10.66631474,255231.105,4208522.394,3753.1875,37.4295996844403
10.69777879,255231.0775,4208522.41,3753.187012,37.4356762845333
10.72924285,255231.0501,4208522.425,3753.179199,37.4417528865576
10.7607069,255231.0227,4208522.441,3753.177246,37.4478294866506
10.79217096,255230.9953,4208522.456,3753.165771,37.4539060886749
10.82363501,255230.9678,4208522.472,3753.161865,37.4599826887679
10.85509907,255230.9404,4208522.487,3753.14502,37.4660592907922
10.88656313,255230.913,4208522.502,3753.127441,37.4721358928165
10.91802718,255230.8856,4208522.518,3753.119629,37.4782124929095
10.94949124,255230.8581,4208522.533,3753.102783,37.4842890949338
10.98095529,255230.8307,4208522.549,3753.097168,37.4903656950268
11.01241935,255230.8033,4208522.564,3753.083252,37.4964422970511
11.0438834,255230.7759,4208522.58,3753.077393,37.5025188971441
11.07534746,255230.7485,4208522.595,3753.068115,37.5085954991684
11.10681151,255230.721,4208522.61,3753.064941,37.5146720992614
11.13827557,255230.6936,4208522.626,3753.062256,37.5207487012857
11.16973962,255230.6662,4208522.641,3753.061523,37.5268253013787
11.20120368,255230.6388,4208522.657,3753.061035,37.5316704273274
11.23266773,255230.6113,4208522.672,3753.061035,37.5358291973609
11.26413179,255230.5839,4208522.688,3753.060791,37.5399879687162
11.29559584,255230.5565,4208522.703,3753.060791,37.5441467387497
11.3270599,255230.5291,4208522.718,3753.060547,37.5483055101049
11.35852395,255230.5016,4208522.734,3753.060791,37.5524642801384
11.38998801,255230.4742,4208522.749,3753.061523,37.5566230514937
11.42145206,255230.4468,4208522.765,3753.061523,37.5607818215272
11.45291612,255230.4194,4208522.78,3753.062256,37.5649405928825
11.48438018,255230.392,4208522.796,3753.062256,37.5690993642377
11.51584423,255230.3645,4208522.811,3753.063477,37.5732581342712
11.54730829,255230.3371,4208522.826,3753.063721,37.5774169056265
11.57877234,255230.3097,4208522.842,3753.065186,37.58157567566
11.6102364,255230.2823,4208522.857,3753.065186,37.5857344470153
11.64170045,255230.2548,4208522.873,3753.066406,37.5898932170488
11.67316451,255230.2274,4208522.888,3753.067627,37.594051988404
11.70462856,255230.2,4208522.903,3753.067383,37.5982107584375
11.73609262,255230.1726,4208522.919,3753.068359,37.6023695297928
11.76755667,255230.1451,4208522.934,3753.067627,37.6065282998263
11.79902073,255230.1177,4208522.95,3753.068359,37.6106870711816
11.83048478,255230.0903,4208522.965,3753.067627,37.6148458412151
11.86194884,255230.0629,4208522.981,3753.067871,37.6190046125703
11.89341289,255230.0354,4208522.996,3753.067871,37.6231633826038
11.92487695,255230.008,4208523.011,3753.066406,37.6273221539591
